text,entities,id,label,start_offset,end_offset,text_char_length,text_word_count,label_encoded
Indicators of Compromise (IoCs)  Indicator Attribution Trend Micro Pattern Detection 068d32a43191dc0164b600b85a1621be0154504fd477167422ff4a8fb3406d73 AnimalGames Backdoor.,"[{'id': 10902, 'label': 'SHA2', 'start_offset': 85, 'end_offset': 149}, {'id': 49391, 'label': 'identity', 'start_offset': 55, 'end_offset': 66}, {'id': 49392, 'label': 'malware', 'start_offset': 150, 'end_offset': 170}]",10902.0,SHA2,0.6420803390825309,1.5549104722478546,171,-0.8062156978580932,8
MSIL.BLADABINDI.QBR,"[{'id': 49393, 'label': 'malware', 'start_offset': 0, 'end_offset': 19}]",49393.0,malware,-0.9736228915750395,-0.8205719141237714,19,-1.8258878487551076,17
07be156caac1157707ffe38266dc60abadc488226b4f41d67f23eac98dd917b0,"[{'id': 10903, 'label': 'SHA2', 'start_offset': 0, 'end_offset': 64}]",10903.0,SHA2,-0.9736228915750395,0.001710450389483831,64,-1.8258878487551076,8
CustomIncreaseX Backdoor.MSIL.BLADABINDI.QBR b00cc9a4292fc5cc4ae5371ea1615ec6e49ebaf061dc4eccde84a6f96d95747c NotePadEx Backdoor.MSIL.BLADABINDI.QBR 6755ce7a362ffecef805e4c54e1d5e201b6c6d561b997ebbd63a8d814ce6a53f QuickTranslation Backdoor.MSIL.BLADABINDI.QBR 8ff11efc1109073fdc49be93e1d100992314fd68ecdff2ba986107602ce75089 SandwichGenerator Backdoor.MSIL.BLADABINDI.QBR 02f2369b58fbb2ba1df2c799b73842880a4874c32c1514a0d8956133be026ade SimpleGame Backdoor.Win32.REMCOS.USMANEAGDZ,"[{'id': 10904, 'label': 'SHA2', 'start_offset': 45, 'end_offset': 109}, {'id': 10905, 'label': 'SHA2', 'start_offset': 149, 'end_offset': 213}, {'id': 10907, 'label': 'SHA2', 'start_offset': 372, 'end_offset': 436}, {'id': 10906, 'label': 'SHA2', 'start_offset': 260, 'end_offset': 324}, {'id': 49394, 'label': 'malware', 'start_offset': 16, 'end_offset': 44}, {'id': 49395, 'label': 'malware', 'start_offset': 120, 'end_offset': 148}, {'id': 49396, 'label': 'malware', 'start_offset': 231, 'end_offset': 259}, {'id': 49398, 'label': 'malware', 'start_offset': 448, 'end_offset': 480}, {'id': 49397, 'label': 'malware', 'start_offset': 343, 'end_offset': 371}]",10904.0,SHA2,-0.11825059299161986,0.823992814902739,480,-0.7212430186166753,8
Spear Phishing is a specific attack technique that has become widely used in the past few years.,"[{'id': 10910, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 14}]",10910.0,attack-pattern,-0.9736228915750395,-0.9119366212919109,96,-0.46632498089242175,12
"In our new research blog “FreeMilk: A Highly Targeted Spear Phishing Campaign”, our Unit 42 research team has discovered an attack campaign that takes spear phishing targeting to the next level by hijacking in-progress email conversations.","[{'id': 49399, 'label': 'identity', 'start_offset': 84, 'end_offset': 105}, {'id': 49400, 'label': 'attack-pattern', 'start_offset': 151, 'end_offset': 165}, {'id': 49401, 'label': 'attack-pattern', 'start_offset': 197, 'end_offset': 238}, {'id': 49402, 'label': 'campaign', 'start_offset': 131, 'end_offset': 139}]",49399.0,identity,0.6230720657806771,0.7509010491682274,239,1.1481559246945177,15
"While these are not broad attacks, they represent an escalation in attacker spear phishing techniques in a way that makes it even more important than ever to have a prevention framework in place.","[{'id': 49403, 'label': 'attack-pattern', 'start_offset': 76, 'end_offset': 90}]",49403.0,attack-pattern,0.471005879365847,0.47680692766380905,195,0.8932378869702641,12
Standard phishing attacks are broad attacks that use general email messages to carry out the attacks.,"[{'id': 49404, 'label': 'attack-pattern', 'start_offset': 10, 'end_offset': 26}]",49404.0,attack-pattern,-0.7835401585565017,-0.6926613240883761,102,-0.5512976601338396,12
Standard phishing attacks aren’t personalized: they use very common themes or lures in a generalized way in conjunction with a large enough pool of targets.,"[{'id': 49405, 'label': 'attack-pattern', 'start_offset': 9, 'end_offset': 25}]",49405.0,attack-pattern,-0.8025484318583556,-0.710934265522004,156,0.2134564530389212,12
The idea is that by chance some percentage of the phishing emails will look legitimate enough to the recipient to be successful.,"[{'id': 49406, 'label': 'attack-pattern', 'start_offset': 50, 'end_offset': 65}]",49406.0,attack-pattern,-0.023209226482351013,0.019983391823111724,128,-0.041461584685332405,12
"Basically, standard phishing attacks rely on the law of averages for its success.","[{'id': 49407, 'label': 'attack-pattern', 'start_offset': 21, 'end_offset': 37}]",49407.0,attack-pattern,-0.5744491522361103,-0.4916589683184693,82,-0.8062156978580932,12
A good example of a generalized phishing campaign is the Blank Slate Campaign we wrote about in March 2017.,"[{'id': 49409, 'label': 'campaign', 'start_offset': 58, 'end_offset': 78}, {'id': 49410, 'label': 'TIME', 'start_offset': 97, 'end_offset': 107}, {'id': 49408, 'label': 'attack-pattern', 'start_offset': 33, 'end_offset': 50}]",49409.0,campaign,0.12885695993247914,0.25753163046027433,108,-0.296379622409586,13
Spear phishing is a more refined and focused version of phishing.,"[{'id': 10946, 'label': 'attack-pattern', 'start_offset': 1, 'end_offset': 15}, {'id': 10948, 'label': 'attack-pattern', 'start_offset': 57, 'end_offset': 65}]",10946.0,attack-pattern,-0.9546146182731856,-0.893663679858283,66,-0.9761610563409289,12
"Instead of using generalized themes or lures, spear phishing uses themes or lures that are in some way relevant or appropriate for the target recipient.","[{'id': 49411, 'label': 'attack-pattern', 'start_offset': 46, 'end_offset': 60}]",49411.0,attack-pattern,-0.09924231968976609,-0.07138131534502774,152,0.2134564530389212,12
"For example, a spear phishing attack could use email messages about military exercises sent to military or government targets like we saw with our recent research into CMSTAR Trojan attacks.","[{'id': 10953, 'label': 'attack-pattern', 'start_offset': 15, 'end_offset': 29}, {'id': 10954, 'label': 'malware', 'start_offset': 168, 'end_offset': 174}]",10953.0,attack-pattern,-0.6884987920472329,-0.6378424997874924,190,0.6383198492460105,12
Spear phishing focuses on the quality of the theme and lure where standard phishing focuses on quantity.,"[{'id': 49412, 'label': 'attack-pattern', 'start_offset': 1, 'end_offset': 15}, {'id': 49413, 'label': 'attack-pattern', 'start_offset': 76, 'end_offset': 84}]",49412.0,attack-pattern,-0.9546146182731856,-0.893663679858283,105,-0.46632498089242175,12
Spear phishing is a suitable tactic when an attacker cares about who falls for it.,"[{'id': 10966, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 14}]",10966.0,attack-pattern,-0.9736228915750395,-0.9119366212919109,82,-0.6362703393752575,12
"Where a phishing attack campaign may send malicious emails out to thousands or tens of thousands of targets, a spear phishing campaign my send out just one malicious email to one target.","[{'id': 49414, 'label': 'attack-pattern', 'start_offset': 8, 'end_offset': 23}, {'id': 49415, 'label': 'attack-pattern', 'start_offset': 111, 'end_offset': 125}]",49414.0,attack-pattern,-0.8215567051602093,-0.7474801483892598,186,0.8082652077288462,12
"Sometimes, when that target is a high-value target this attack can also be referred to as ‘Whaling”.  In our new research, our Unit 42 research team has found an attack that takes the refining of spear phishing one step further.","[{'id': 49418, 'label': 'identity', 'start_offset': 127, 'end_offset': 148}, {'id': 49416, 'label': 'attack-pattern', 'start_offset': 196, 'end_offset': 210}]",49418.0,identity,1.440427817760389,1.5366375308142268,228,1.4880466416601892,15
"If Charlie was successful in crafting the attack email to seem legitimate enough, Bob will open the email and any attachments and the attack will succeed.  Unlike phishing or even general spear phishing, this is a highly sophisticated, labor intensive, focused attack.","[{'id': 49420, 'label': 'attack-pattern', 'start_offset': 188, 'end_offset': 202}, {'id': 49419, 'label': 'attack-pattern', 'start_offset': 163, 'end_offset': 171}]",49420.0,attack-pattern,2.5999324891734688,2.523376368230133,268,1.6579920001430248,12
"Carrying out a successful conversation hijacking spear phishing attack requires knowing someone that the ultimate target is communicating with, compromising that person’s account, identifying an ongoing email conversation with the ultimate target, crafting an email to appear part of that ongoing email conversation and finally sending it.","[{'id': 49421, 'label': 'attack-pattern', 'start_offset': 49, 'end_offset': 63}]",49421.0,attack-pattern,-0.04221749978420478,-0.016562491044144062,339,2.082855396350114,12
The specific attack our Unit 42 research team has seen using this technique relied on an attack against a vulnerability in Microsoft Office for which a patch is available.,"[{'id': 49422, 'label': 'identity', 'start_offset': 24, 'end_offset': 45}, {'id': 49423, 'label': 'SOFTWARE', 'start_offset': 123, 'end_offset': 139}]",49422.0,identity,-0.517424332330549,-0.34547543684944615,171,0.5533471700045927,15
"Second, using security on your systems, devices and networks that provides multiple layers of protection can help prevent attacks.  Conversation hijacking spear phishing isn’t a threat everyone faces, but for those who do it represents a significant escalation in terms of sophistication and social engineering of spear phishing attacks.","[{'id': 49426, 'label': 'attack-pattern', 'start_offset': 315, 'end_offset': 329}, {'id': 49424, 'label': 'attack-pattern', 'start_offset': 156, 'end_offset': 170}, {'id': 49425, 'label': 'attack-pattern', 'start_offset': 293, 'end_offset': 311}]",49426.0,attack-pattern,5.013983198508898,4.844039930300876,338,2.25280075483295,12
It also takes spear phishing attacks to a level that makes it nearly impossible to distinguish an attack email from a legitimate email.,"[{'id': 11070, 'label': 'attack-pattern', 'start_offset': 14, 'end_offset': 28}]",11070.0,attack-pattern,-0.7075070653490867,-0.6561154412211203,135,0.043511094556085456,12
Among these cybercriminals are financially motivated threat groups Carbanak and FIN7.,"[{'id': 49428, 'label': 'threat-actor', 'start_offset': 80, 'end_offset': 84}, {'id': 49427, 'label': 'threat-actor', 'start_offset': 67, 'end_offset': 75}]",49428.0,threat-actor,0.5470389725732621,0.3671692790620417,85,-0.9761610563409289,18
"Although both names have at times been used to refer to the same group, organizations such as MITRE identifies them as two separate entities that wield the Carbanak backdoor in their attacks.","[{'id': 49429, 'label': 'identity', 'start_offset': 94, 'end_offset': 99}, {'id': 49432, 'label': 'malware', 'start_offset': 156, 'end_offset': 173}]",49429.0,identity,0.8131547987992148,0.6412634005664601,191,0.8082652077288462,15
"However, the groups use not just the Carbanak backdoor but also other types of malware such as Pillowmint, a point-of-sale malware, and Tirion, which is said to be geared to replace Carbanak.","[{'id': 49434, 'label': 'malware', 'start_offset': 136, 'end_offset': 142}, {'id': 49431, 'label': 'malware', 'start_offset': 37, 'end_offset': 55}, {'id': 49433, 'label': 'malware', 'start_offset': 95, 'end_offset': 105}, {'id': 49435, 'label': 'malware', 'start_offset': 182, 'end_offset': 190}]",49434.0,malware,1.6115022774770729,1.4269998822124594,191,0.8082652077288462,17
"MITRE also identifies different main targets for each group: While Carbanak focuses on banking institutions, FIN7 targets food, hospitality, and retail establishments.","[{'id': 49437, 'label': 'threat-actor', 'start_offset': 67, 'end_offset': 75}, {'id': 49438, 'label': 'threat-actor', 'start_offset': 109, 'end_offset': 113}, {'id': 49436, 'label': 'identity', 'start_offset': 0, 'end_offset': 5}, {'id': 49439, 'label': 'identity', 'start_offset': 87, 'end_offset': 107}, {'id': 49440, 'label': 'identity', 'start_offset': 122, 'end_offset': 166}]",49437.0,threat-actor,0.29993141964916303,0.20271280615939066,167,-0.041461584685332405,18
"This week, the results of this year's round of the MITRE Engenuity ATT&CK Evaluations were released, which focused on Carbanak+FIN7.","[{'id': 49441, 'label': 'identity', 'start_offset': 51, 'end_offset': 73}, {'id': 49442, 'label': 'threat-actor', 'start_offset': 118, 'end_offset': 126}, {'id': 49443, 'label': 'threat-actor', 'start_offset': 127, 'end_offset': 131}]",49441.0,identity,-0.004200953180497243,0.16616692329213487,132,-0.21140694316816813,15
We also separately discussed how Trend Micro solutions deal with these threats.,"[{'id': 49444, 'label': 'identity', 'start_offset': 33, 'end_offset': 44}]",49444.0,identity,-0.3463498726138651,-0.36374837828307405,79,-0.891188377099511,15
"For more background on what happens in attacks launched by Carbanak and FIN7, we pieced together information from our studies of these groups as well as information from ATT&CK tactics and techniques (a total of 65 techniques across 11 tactics) identified by MITRE to be related to these threat groups.","[{'id': 49446, 'label': 'threat-actor', 'start_offset': 72, 'end_offset': 76}, {'id': 49445, 'label': 'threat-actor', 'start_offset': 59, 'end_offset': 67}, {'id': 49447, 'label': 'identity', 'start_offset': 259, 'end_offset': 264}]",49446.0,threat-actor,0.3949727861584319,0.22098574759301856,302,2.337773434074368,18
What happens in Carbanak and FIN7 attacks?,"[{'id': 49448, 'label': 'threat-actor', 'start_offset': 16, 'end_offset': 24}, {'id': 49449, 'label': 'threat-actor', 'start_offset': 29, 'end_offset': 33}]",49448.0,threat-actor,-0.6694905187453791,-0.7292072069556319,42,-1.3160517733066004,18
"In our analysis of a related past campaign, we observed that attackers enter the system through spear phishing.","[{'id': 49450, 'label': 'attack-pattern', 'start_offset': 96, 'end_offset': 110}]",49450.0,attack-pattern,0.8511713454029223,0.8422657563363669,111,-0.38135230165100387,12
"After gaining a foothold in the system, the dynamic data exchange (DDE) feature in Windows and legitimate cloud-based services will then be abused to deliver the malware or to establish command-and-control (C&C) communication.","[{'id': 49451, 'label': 'SOFTWARE', 'start_offset': 83, 'end_offset': 90}]",49451.0,SOFTWARE,0.6040637924788234,0.47680692766380905,226,0.8932378869702641,9
"After this, the Carbanak backdoor can then be used to log keystrokes and capture screenshots, steal and delete cookies, inject malicious code on sites, and monitor various traffic.","[{'id': 49452, 'label': 'malware', 'start_offset': 16, 'end_offset': 33}, {'id': 49453, 'label': 'attack-pattern', 'start_offset': 54, 'end_offset': 68}, {'id': 49456, 'label': 'attack-pattern', 'start_offset': 120, 'end_offset': 150}, {'id': 49457, 'label': 'attack-pattern', 'start_offset': 156, 'end_offset': 179}, {'id': 49455, 'label': 'attack-pattern', 'start_offset': 94, 'end_offset': 118}, {'id': 49454, 'label': 'attack-pattern', 'start_offset': 73, 'end_offset': 92}]",49452.0,malware,-0.6694905187453791,-0.5647507340529808,180,0.4683744907631748,17
"For lateral movement, the malware abuses remote and system administration tools.","[{'id': 49458, 'label': 'attack-pattern', 'start_offset': 4, 'end_offset': 20}, {'id': 49459, 'label': 'attack-pattern', 'start_offset': 34, 'end_offset': 79}]",49458.0,attack-pattern,-0.8975897983676243,-0.8022989726901435,80,-0.9761610563409289,12
"To be more specific in terms of ATT&CK® techniques, Carbanak and FIN7 share a notable number of similarities.","[{'id': 49461, 'label': 'threat-actor', 'start_offset': 65, 'end_offset': 69}, {'id': 49460, 'label': 'threat-actor', 'start_offset': 52, 'end_offset': 60}]",49461.0,threat-actor,0.2619148730454555,0.0930751575576233,109,-0.38135230165100387,18
"Figure 1. ATT&CK® tactics shared between Carbanak and FIN7      The following are the tactics and techniques that are employed by Carbanak and FIN7, as shared by MITRE.","[{'id': 49464, 'label': 'threat-actor', 'start_offset': 135, 'end_offset': 143}, {'id': 49465, 'label': 'threat-actor', 'start_offset': 148, 'end_offset': 152}, {'id': 49462, 'label': 'threat-actor', 'start_offset': 46, 'end_offset': 54}, {'id': 49463, 'label': 'threat-actor', 'start_offset': 59, 'end_offset': 63}, {'id': 49466, 'label': 'identity', 'start_offset': 167, 'end_offset': 172}]",49464.0,threat-actor,1.5924940041752191,1.4452728236460872,173,0.3834018115217569,18
Both groups use spear-phishing campaigns with attachments that are embedded with exploits as an entry point to the target system.,"[{'id': 49467, 'label': 'attack-pattern', 'start_offset': 16, 'end_offset': 40}]",49467.0,attack-pattern,-0.6694905187453791,-0.43684014401758564,129,-0.21140694316816813,12
"For code and behavior execution, both groups use a variety of techniques through native API, PowerShell, service execution, user execution, Windows Component Object Model (COM) and Distributed COM, and Windows Management Instrumentation (WMI).","[{'id': 49468, 'label': 'tools', 'start_offset': 93, 'end_offset': 103}, {'id': 49471, 'label': 'attack-pattern', 'start_offset': 141, 'end_offset': 242}, {'id': 49469, 'label': 'attack-pattern', 'start_offset': 105, 'end_offset': 122}, {'id': 49470, 'label': 'attack-pattern', 'start_offset': 124, 'end_offset': 138}]",49468.0,tools,0.794146525497361,0.7143551663009717,243,0.8932378869702641,19
Carbanak also abuses command-line interface and DDE client-server protocol.,"[{'id': 49472, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 8}]",49472.0,threat-actor,-0.9736228915750395,-1.0215742698936783,75,-1.1461064148237645,18
"On the other hand, FIN7 takes advantage of Mshta, a utility that can execute VBScript, and scheduled tasks to run malicious code on user systems.","[{'id': 49473, 'label': 'threat-actor', 'start_offset': 19, 'end_offset': 23}, {'id': 49474, 'label': 'tools', 'start_offset': 43, 'end_offset': 48}, {'id': 49475, 'label': 'attack-pattern', 'start_offset': 110, 'end_offset': 128}]",49473.0,threat-actor,-0.6124656988398178,-0.7474801483892598,145,0.2134564530389212,18
We detected a variant of the Carbanak malware that adds registry entries and keys as an autostart technique.,"[{'id': 49477, 'label': 'malware', 'start_offset': 29, 'end_offset': 45}, {'id': 49479, 'label': 'attack-pattern', 'start_offset': 51, 'end_offset': 107}]",49477.0,malware,-0.42238296582128015,-0.34547543684944615,108,-0.38135230165100387,17
"In the case of FIN7, the use of application shimming databases (which can allow developers to apply fixes to applications without rewriting code) and hooking processes that allow the modification of program behaviors are some of the techniques that can be applied.","[{'id': 49480, 'label': 'threat-actor', 'start_offset': 15, 'end_offset': 19}]",49480.0,threat-actor,-0.6884987920472329,-0.8205719141237714,264,1.6579920001430248,18
The former has been utilized in a campaign involving the Pillowmint malware.,"[{'id': 49481, 'label': 'malware', 'start_offset': 57, 'end_offset': 75}]",49481.0,malware,0.10984868663062537,0.20271280615939066,76,-0.891188377099511,17
Privilege Escalation,"[{'id': 11194, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 20}]",11194.0,attack-pattern,-0.9736228915750395,-0.8022989726901435,20,-1.7409151695136897,12
"To elevate privileges, the groups bypass Windows User Account Control (UAC) mechanisms, new services, and valid accounts to elevate process privileges.","[{'id': 49482, 'label': 'attack-pattern', 'start_offset': 34, 'end_offset': 75}]",49482.0,attack-pattern,-0.3273415993120113,0.20271280615939066,151,-0.12643426392675028,12
"For the same purpose, on Linux systems, Carbanak attacks can use sudo, a program that permits users to execute the programs of a superuser.","[{'id': 49483, 'label': 'threat-actor', 'start_offset': 40, 'end_offset': 48}]",49483.0,threat-actor,-0.2132919595008887,-0.29065661254856245,139,0.1284837737975033,18
FIN7 attacks can and inject code into processes and hijack the search order used to load DLL files.,"[{'id': 49484, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 4}, {'id': 49485, 'label': 'attack-pattern', 'start_offset': 21, 'end_offset': 32}, {'id': 49486, 'label': 'attack-pattern', 'start_offset': 52, 'end_offset': 98}]",49484.0,threat-actor,-0.9736228915750395,-1.0946660356281899,99,-0.38135230165100387,18
"Both groups also employ masquerading to make features appear benign to security solutions, files or information obfuscation to make these files and information difficult to discover, software packing to conceal code, and process injection to evade process-based defense.","[{'id': 49487, 'label': 'attack-pattern', 'start_offset': 24, 'end_offset': 36}, {'id': 49488, 'label': 'attack-pattern', 'start_offset': 221, 'end_offset': 238}, {'id': 49490, 'label': 'attack-pattern', 'start_offset': 183, 'end_offset': 199}, {'id': 49489, 'label': 'attack-pattern', 'start_offset': 91, 'end_offset': 123}]",49487.0,attack-pattern,-0.517424332330549,-0.5099319097520972,270,1.3181012831773533,12
"Carbanak also performs techniques for disabling security tools, deleting files that are left in malicious activity, and modifying registry to hide configuration information.","[{'id': 49494, 'label': 'attack-pattern', 'start_offset': 120, 'end_offset': 138}, {'id': 49493, 'label': 'attack-pattern', 'start_offset': 64, 'end_offset': 78}, {'id': 49491, 'label': 'attack-pattern', 'start_offset': 38, 'end_offset': 62}, {'id': 49492, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 8}]",49494.0,attack-pattern,1.3073699046474125,1.3539081164779478,173,0.043511094556085456,12
FIN7 utilizes guardrails to restrict execution and abused utilities that allow indirect command execution that can go past security restrictions.,"[{'id': 49495, 'label': 'attack-pattern', 'start_offset': 79, 'end_offset': 105}, {'id': 49496, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 4}, {'id': 49497, 'label': 'tools', 'start_offset': 14, 'end_offset': 24}]",49495.0,attack-pattern,0.5280306992714082,0.7509010491682274,145,-0.21140694316816813,12
The group also evades virtualization and sandboxes and injects malicious code into hollowed processes to dodge process-based defenses.,"[{'id': 49498, 'label': 'attack-pattern', 'start_offset': 15, 'end_offset': 50}, {'id': 49499, 'label': 'attack-pattern', 'start_offset': 56, 'end_offset': 77}]",49498.0,attack-pattern,-0.6884987920472329,-0.25411072968130666,134,-0.38135230165100387,12
"To steal these, both groups employed credential dumping and input capture.","[{'id': 11230, 'label': 'attack-pattern', 'start_offset': 37, 'end_offset': 55}, {'id': 11232, 'label': 'attack-pattern', 'start_offset': 60, 'end_offset': 73}]",11230.0,attack-pattern,-0.27031677940645,-0.16274602251316722,74,-0.9761610563409289,12
Carbanak also performs brute force tactics or takes advantage of credentials that are saved in web browsers.,"[{'id': 11236, 'label': 'attack-pattern', 'start_offset': 23, 'end_offset': 34}]",11236.0,attack-pattern,-0.5364326056324028,-0.546477792619353,108,-0.46632498089242175,12
"On the other hand, FIN7 performs hooking.","[{'id': 11240, 'label': 'attack-pattern', 'start_offset': 33, 'end_offset': 40}, {'id': 49500, 'label': 'threat-actor', 'start_offset': 19, 'end_offset': 23}]",11240.0,attack-pattern,-0.3463498726138651,-0.43684014401758564,41,-1.3160517733066004,12
"For the discovery phase, the Carbanak and FIN7 campaigns gain more knowledge about the system by gathering listings of various information: open application windows, running processes, IP addresses and other network identifiers in remote systems, detailed hardware and system information, system network configuration and settings, and system owners and users.","[{'id': 49502, 'label': 'threat-actor', 'start_offset': 42, 'end_offset': 46}, {'id': 49501, 'label': 'threat-actor', 'start_offset': 29, 'end_offset': 37}]",49502.0,threat-actor,-0.17527541289718115,-0.32720249541581825,360,2.337773434074368,18
"Carbanak also collects information on accounts, files and directories, group permissions, and registries.","[{'id': 49503, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 8}]",49503.0,threat-actor,-0.9736228915750395,-1.0215742698936783,105,-0.8062156978580932,18
FIN7 gathers information on network shares.,"[{'id': 49504, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 4}]",49504.0,threat-actor,-0.9736228915750395,-1.0946660356281899,43,-1.4010244525480182,18
The gathered information can aid in the next step: lateral movement.,"[{'id': 49505, 'label': 'attack-pattern', 'start_offset': 51, 'end_offset': 67}]",49505.0,attack-pattern,-0.004200953180497243,0.05652927469036751,68,-0.9761610563409289,12
Lateral Movement,"[{'id': 49506, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 16}]",49506.0,attack-pattern,-0.9736228915750395,-0.8753907384246551,16,-1.7409151695136897,12
"The groups move through the network and identify key assets and data by logging in via RDP, copying files to upload adversary tools through remote file copy, and abusing Window admin shares.","[{'id': 49508, 'label': 'attack-pattern', 'start_offset': 162, 'end_offset': 189}, {'id': 49507, 'label': 'attack-pattern', 'start_offset': 140, 'end_offset': 156}]",49508.0,attack-pattern,2.105717383325271,2.2858281295929705,190,0.8082652077288462,12
"In Carbanak attacks, the groups’ attacks can involve logging into services that accept remote connections and using stolen password hashes through the “pass the hash” method.","[{'id': 49509, 'label': 'attack-pattern', 'start_offset': 152, 'end_offset': 165}, {'id': 49510, 'label': 'threat-actor', 'start_offset': 3, 'end_offset': 11}, {'id': 49511, 'label': 'attack-pattern', 'start_offset': 110, 'end_offset': 138}]",49509.0,attack-pattern,1.9156346503067332,1.847277535185901,174,0.29842913228033907,12
"At the collection phase, Carbanak and FIN7 campaigns harvest data from local system sources and through input and screen capture (as performed in a related campaign using the Tirion malware).","[{'id': 49515, 'label': 'attack-pattern', 'start_offset': 53, 'end_offset': 91}, {'id': 49516, 'label': 'attack-pattern', 'start_offset': 114, 'end_offset': 128}, {'id': 49512, 'label': 'threat-actor', 'start_offset': 25, 'end_offset': 33}, {'id': 49513, 'label': 'threat-actor', 'start_offset': 38, 'end_offset': 42}, {'id': 49514, 'label': 'malware', 'start_offset': 175, 'end_offset': 189}]",49515.0,attack-pattern,0.03381559342321029,0.49507986909743695,191,0.6383198492460105,12
FIN7 attacks can stage collected data in a particular location in preparation for exfiltration.,"[{'id': 49517, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 4}]",49517.0,threat-actor,-0.9736228915750395,-1.0946660356281899,95,-0.7212430186166753,18
"In both Carbanak and FIN7 attacks, communication with users’ compromised systems is done through bypassing firewalls or network detection systems via commonly used ports, using connection proxies to avoid direct connections to the threat group’s infrastructure, employing the command-and-control channel to remotely copy files from an external system, blending in with existing network traffic by using standard application layer protocol, and taking advantage of standard cryptographic protocol to disguise command-and-control traffic.","[{'id': 49518, 'label': 'threat-actor', 'start_offset': 8, 'end_offset': 16}, {'id': 49519, 'label': 'threat-actor', 'start_offset': 21, 'end_offset': 25}, {'id': 49520, 'label': 'attack-pattern', 'start_offset': 97, 'end_offset': 116}, {'id': 49521, 'label': 'attack-pattern', 'start_offset': 171, 'end_offset': 195}, {'id': 49522, 'label': 'attack-pattern', 'start_offset': 352, 'end_offset': 393}]",49518.0,threat-actor,-0.8215567051602093,-0.8753907384246551,536,4.122199698144143,18
Carbanak campaigns can also use legitimate programs and remote access software for command and control.,"[{'id': 49523, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 8}]",49523.0,threat-actor,-0.9736228915750395,-1.0215742698936783,103,-0.6362703393752575,18
"For FIN7 attack routines, data can be compressed and/or encrypted before being exfiltrated.","[{'id': 49524, 'label': 'threat-actor', 'start_offset': 4, 'end_offset': 8}]",49524.0,threat-actor,-0.8975897983676243,-1.0215742698936783,91,-0.8062156978580932,18
ATT&CK® tactics and techniques for Linux were also shared by MITRE.,"[{'id': 49525, 'label': 'identity', 'start_offset': 61, 'end_offset': 66}, {'id': 49526, 'label': 'SOFTWARE', 'start_offset': 35, 'end_offset': 40}]",49525.0,identity,0.18588177983804044,0.03825633325673962,67,-0.9761610563409289,15
"Solutions such as Trend Micro Vision One™️ provide visibility, correlated detection, and behavior monitoring across multiple layers: email, endpoints, servers, cloud workloads.","[{'id': 49527, 'label': 'SOFTWARE', 'start_offset': 18, 'end_offset': 40}]",49527.0,SOFTWARE,-0.6314739721416716,-0.43684014401758564,176,-0.041461584685332405,9
"On April 6, 2022, VMware published a security advisory mentioning eight vulnerabilities, including CVE-2022-22954 and CVE-2022-22960 impacting their products VMware Workspace ONE Access, Identity Manager and vRealize Automation.","[{'id': 49530, 'label': 'vulnerability', 'start_offset': 99, 'end_offset': 113}, {'id': 49531, 'label': 'vulnerability', 'start_offset': 118, 'end_offset': 132}, {'id': 49533, 'label': 'SOFTWARE', 'start_offset': 187, 'end_offset': 203}, {'id': 49534, 'label': 'SOFTWARE', 'start_offset': 208, 'end_offset': 227}, {'id': 49532, 'label': 'SOFTWARE', 'start_offset': 158, 'end_offset': 185}, {'id': 49528, 'label': 'TIME', 'start_offset': 3, 'end_offset': 16}, {'id': 49529, 'label': 'identity', 'start_offset': 18, 'end_offset': 24}]",49530.0,vulnerability,0.9081961653084837,0.8970845806372506,228,0.4683744907631748,20
"On April 13, they updated their advisory with information that CVE-2022-22954 is being exploited in the wild.","[{'id': 49535, 'label': 'vulnerability', 'start_offset': 63, 'end_offset': 77}, {'id': 49536, 'label': 'TIME', 'start_offset': 3, 'end_offset': 11}]",49535.0,vulnerability,0.22389832644174798,0.23925868902664646,109,-0.46632498089242175,20
"Multiple writeups detailing exploitation scenarios for the aforementioned two vulnerabilities were published in the last week of April, finally followed by a CISA Alert on May 18.","[{'id': 49537, 'label': 'TIME', 'start_offset': 117, 'end_offset': 135}, {'id': 49538, 'label': 'identity', 'start_offset': 159, 'end_offset': 163}, {'id': 49539, 'label': 'TIME', 'start_offset': 173, 'end_offset': 179}]",49537.0,TIME,1.2503450847418514,1.2990892921770643,180,0.3834018115217569,10
